"YEAR","MONTH","DAY_OF_WEEK","FL_DATE","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY",
2016,10,1,2016-10-24,"UA","N840UA","1251","DSM","DEN","1321",-9.00,"1404",-18.00,
2016,10,1,2016-10-24,"UA","N482UA","1506","DSM","DEN","0556",-9.00,"0642",-16.00,
2016,10,1,2016-10-24,"UA","N78448","1663","DSM","ORD","1452",-8.00,"1602",-22.00,
2016,10,6,2016-10-22,"UA","N69818","68","DSM","DEN","0600",-5.00,"0643",-16.00,
2016,10,6,2016-10-22,"UA","N809UA","146","ORD","DSM","1930",-1.00,"2035",-19.00,
2016,10,6,2016-10-22,"UA","N68834","368","DSM","ORD","0811",-5.00,"0922",-16.00,
2016,10,5,2016-10-28,"OO","N899SK","4480","DSM","MSP","1131",14.00,"1230",6.00,
2016,10,5,2016-10-28,"OO","N812SK","4524","DSM","SLC","1753",-7.00,"1945",9.00,
2016,10,5,2016-10-28,"OO","N812SK","4524","SLC","DSM","1354",-4.00,"1722",-3.00,
2016,10,5,2016-10-28,"OO","N629BR","4582","DSM","MSP","1443",-2.00,"1548",-4.00,
2016,10,5,2016-10-28,"OO","N629BR","4582","MSP","DSM","1301",-9.00,"1414",0.00,
2016,10,6,2016-10-29,"OO","N743SK","5510","ORD","DSM","1759",-6.00,"1922",-10.00,
2016,10,6,2016-10-29,"OO","N127SY","5538","DEN","DSM","1535",5.00,"1805",-13.00,
2016,10,6,2016-10-29,"OO","N679SA","5607","DEN","DSM","0935",-12.00,"1209",-33.00,
2016,10,7,2016-10-30,"OO","N161PQ","4480","DSM","MSP","1118",1.00,"1226",2.00,
2016,10,7,2016-10-30,"OO","N812SK","4524","DSM","SLC","1748",-9.00,"1939",6.00,
2016,10,7,2016-10-30,"OO","N812SK","4524","SLC","DSM","1351",-4.00,"1713",-9.00,
2016,10,7,2016-10-30,"OO","N448SW","4582","DSM","MSP","1438",-7.00,"1535",-17.00,
2016,10,7,2016-10-30,"OO","N448SW","4582","MSP","DSM","1307",-3.00,"1416",2.00,
2016,10,1,2016-10-24,"UA","N801UA","146","ORD","DSM","2136",125.00,"2242",108.00,
2016,10,1,2016-10-24,"UA","N840UA","243","DEN","DSM","0937",-8.00,"1204",-34.00,
2016,10,1,2016-10-24,"UA","N820UA","368","DSM","ORD","0811",-5.00,"0924",-13.00,
2016,10,1,2016-10-24,"UA","N37277","426","DSM","ORD","1118",-2.00,"1245",0.00,
2016,10,7,2016-10-23,"UA","N810UA","1251","DSM","DEN","1324",-6.00,"1404",-18.00,
2016,10,7,2016-10-23,"UA","N482UA","1702","DEN","DSM","1952",2.00,"2227",-3.00,
2016,10,4,2016-10-20,"UA","N66893","68","DSM","DEN","0557",-8.00,"0645",-14.00,
2016,10,4,2016-10-20,"UA","N807UA","146","ORD","DSM","2044",73.00,"2150",56.00,
2016,10,4,2016-10-20,"UA","N469UA","243","DEN","DSM","0937",-8.00,"1226",-12.00,
2016,10,4,2016-10-20,"UA","N847UA","368","DSM","ORD","0812",-4.00,"0943",6.00,
2016,10,4,2016-10-20,"UA","N37290","426","DSM","ORD","1117",-3.00,"1238",-7.00,
2016,10,4,2016-10-20,"UA","N37290","558","ORD","DSM","0906",6.00,"1026",2.00,
2016,10,4,2016-10-20,"UA","N37427","981","ORD","DSM","1241",6.00,"1357",-5.00,
2016,10,5,2016-10-21,"UA","N35407","981","ORD","DSM","1247",12.00,"1407",5.00,
2016,10,5,2016-10-21,"UA","N824UA","1251","DSM","DEN","1322",-8.00,"1408",-14.00,
2016,10,5,2016-10-21,"UA","N35407","1663","DSM","ORD","1458",-2.00,"1603",-21.00,
2016,10,5,2016-10-21,"UA","N69818","1702","DEN","DSM","1948",-2.00,"2217",-14.00,
2016,10,3,2016-10-19,"UA","N811UA","368","DSM","ORD","0803",-13.00,"0931",-6.00,
2016,10,3,2016-10-19,"UA","N37422","426","DSM","ORD","1112",-8.00,"1222",-23.00,
2016,10,3,2016-10-19,"UA","N37422","558","ORD","DSM","0852",-8.00,"1006",-18.00,
2016,10,3,2016-10-19,"UA","N57439","981","ORD","DSM","1310",35.00,"1441",39.00,
2016,10,5,2016-10-21,"UA","N68823","68","DSM","DEN","0630",25.00,"0713",14.00,
2016,10,5,2016-10-21,"UA","N68834","146","ORD","DSM","1944",-1.00,"2106",1.00,
2016,10,5,2016-10-21,"UA","N824UA","243","DEN","DSM","0941",-4.00,"1212",-26.00,
2016,10,5,2016-10-21,"UA","N807UA","368","DSM","ORD","0815",-1.00,"0950",13.00,
2016,10,5,2016-10-21,"UA","N37470","426","DSM","ORD","1117",-3.00,"1311",26.00,
2016,10,5,2016-10-21,"UA","N37470","558","ORD","DSM","0902",2.00,"1011",-13.00,
2016,10,4,2016-10-20,"UA","N469UA","1251","DSM","DEN","1435",65.00,"1514",52.00,
2016,10,4,2016-10-20,"UA","N37427","1663","DSM","ORD","1459",-1.00,"1617",-7.00,
2016,10,4,2016-10-20,"UA","N68823","1702","DEN","DSM","1951",1.00,"2225",-6.00,
2016,10,3,2016-10-19,"UA","N69840","68","DSM","DEN","0642",37.00,"0727",28.00,
2016,10,3,2016-10-19,"UA","N847UA","146","ORD","DSM","2320",220.00,"0025",202.00,
2016,10,3,2016-10-19,"UA","N57439","1663","DSM","ORD","1517",17.00,"1628",4.00,
2016,10,3,2016-10-19,"UA","N66893","1702","DEN","DSM","1943",-7.00,"2211",-20.00,
2016,10,2,2016-10-18,"UA","N69830","68","DSM","DEN","0605",0.00,"0701",2.00,
2016,10,2,2016-10-18,"UA","N811UA","146","ORD","DSM","1930",-1.00,"2044",-10.00,
2016,10,3,2016-10-19,"UA","N807UA","1251","DSM","DEN","1320",-10.00,"1424",2.00,
2016,10,2,2016-10-18,"UA","N36272","981","ORD","DSM","1241",6.00,"1357",-5.00,
2016,10,2,2016-10-18,"UA","N408UA","1251","DSM","DEN","1310",-20.00,"1404",-18.00,
2016,10,2,2016-10-18,"UA","N36272","1663","DSM","ORD","1453",-7.00,"1605",-19.00,
2016,10,2,2016-10-18,"UA","N69840","1702","DEN","DSM","1947",-3.00,"2214",-17.00,
2016,10,7,2016-10-16,"UA","N840UA","368","DSM","ORD","0805",-11.00,"0919",-18.00,
2016,10,7,2016-10-16,"UA","N484UA","426","DSM","ORD","1116",-4.00,"1246",2.00,
2016,10,7,2016-10-16,"UA","N484UA","558","ORD","DSM","0900",0.00,"1009",-14.00,
2016,10,2,2016-10-18,"UA","N408UA","243","DEN","DSM","0938",-7.00,"1159",-39.00,
2016,10,2,2016-10-18,"UA","N849UA","368","DSM","ORD","0803",-13.00,"0927",-10.00,
2016,10,2,2016-10-18,"UA","N73283","426","DSM","ORD","1113",-7.00,"1243",-2.00,
2016,10,2,2016-10-18,"UA","N73283","558","ORD","DSM","0853",-7.00,"1017",-7.00,
2016,10,1,2016-10-17,"UA","N820UA","68","DSM","DEN","0606",1.00,"0657",-1.00,
2016,10,1,2016-10-17,"UA","N849UA","146","ORD","DSM","1933",2.00,"2056",2.00,
2016,10,1,2016-10-17,"UA","N839UA","243","DEN","DSM","0943",-2.00,"1213",-25.00,
2016,10,1,2016-10-17,"UA","N419UA","368","DSM","ORD","0806",-10.00,"0924",-13.00,
2016,10,1,2016-10-17,"UA","N76532","426","DSM","ORD","1106",-14.00,"1223",-22.00,
2016,10,1,2016-10-17,"UA","N76532","558","ORD","DSM","0853",-7.00,"1010",-14.00,
2016,10,7,2016-10-16,"UA","N820UA","1702","DEN","DSM","2019",29.00,"2243",13.00,
2016,10,6,2016-10-15,"UA","N68805","68","DSM","DEN","0615",10.00,"0659",0.00,
2016,10,6,2016-10-15,"UA","N840UA","146","ORD","DSM","1929",-2.00,"2041",-13.00,
2016,10,6,2016-10-15,"UA","N69835","368","DSM","ORD","0815",-1.00,"0933",-5.00,
2016,10,5,2016-10-14,"UA","N68452","1663","DSM","ORD","1500",0.00,"1617",-7.00,
2016,10,5,2016-10-14,"UA","N68805","1702","DEN","DSM","2036",46.00,"2304",33.00,
2016,10,4,2016-10-13,"UA","N65832","68","DSM","DEN","0609",4.00,"0705",6.00,
2016,10,4,2016-10-13,"UA","N816UA","146","ORD","DSM","1931",0.00,"2042",-12.00,
2016,10,4,2016-10-13,"UA","N850UA","243","DEN","DSM","0941",-4.00,"1209",-29.00,
2016,10,4,2016-10-13,"UA","N822UA","368","DSM","ORD","0812",-4.00,"0928",-9.00,
2016,10,5,2016-10-14,"UA","N69818","68","DSM","DEN","0629",24.00,"0708",9.00,
2016,10,5,2016-10-14,"UA","N69835","146","ORD","DSM","2037",52.00,"2154",49.00,
2016,10,5,2016-10-14,"UA","N832UA","243","DEN","DSM","0937",-8.00,"1209",-29.00,
2016,10,4,2016-10-13,"UA","N37413","558","ORD","DSM","0858",-2.00,"1024",0.00,
2016,10,4,2016-10-13,"UA","N39416","981","ORD","DSM","1232",-3.00,"1344",-18.00,
2016,10,3,2016-10-19,"UA","N807UA","243","DEN","DSM","0939",-6.00,"1209",-29.00,
2016,10,1,2016-10-17,"UA","N14228","981","ORD","DSM","1255",20.00,"1405",3.00,
2016,10,1,2016-10-17,"UA","N839UA","1251","DSM","DEN","1322",-8.00,"1421",-1.00,
2016,10,1,2016-10-17,"UA","N14228","1663","DSM","ORD","1452",-8.00,"1602",-22.00,
2016,10,1,2016-10-17,"UA","N69830","1702","DEN","DSM","1947",-3.00,"2210",-21.00,
2016,10,7,2016-10-16,"UA","N419UA","146","ORD","DSM","1927",-4.00,"2039",-15.00,
2016,10,7,2016-10-16,"UA","N839UA","243","DEN","DSM","0944",-1.00,"1212",-26.00,
2016,10,3,2016-10-12,"UA","N63820","68","DSM","DEN","0605",0.00,"0654",-5.00,
2016,10,3,2016-10-12,"UA","N822UA","146","ORD","DSM","1942",2.00,"2106",3.00,
2016,10,3,2016-10-12,"UA","N848UA","243","DEN","DSM","0947",2.00,"1216",-22.00,
2016,10,2,2016-10-11,"UA","N68836","68","DSM","DEN","0609",4.00,"0648",-11.00,
2016,10,2,2016-10-11,"UA","N844UA","146","ORD","DSM","1929",-2.00,"2048",-6.00,
2016,10,2,2016-10-11,"UA","N816UA","243","DEN","DSM","0941",-4.00,"1221",-17.00,
2016,10,2,2016-10-11,"UA","N841UA","368","DSM","ORD","0808",-8.00,"0919",-18.00,
2016,10,2,2016-10-11,"UA","N33264","426","DSM","ORD","1132",12.00,"1239",-6.00,
2016,10,2,2016-10-11,"UA","N33264","558","ORD","DSM","0951",51.00,"1055",31.00,
2016,10,2,2016-10-11,"UA","N24729","981","ORD","DSM","1234",-1.00,"1345",-17.00,
2016,10,4,2016-10-20,"OO","N161PQ","4480","DSM","MSP","1114",-3.00,"1209",-15.00,
2016,10,4,2016-10-20,"OO","N768SK","4524","DSM","SLC","1755",-5.00,"1932",-4.00,
2016,10,4,2016-10-20,"OO","N768SK","4524","SLC","DSM","1353",-5.00,"1715",-10.00,
2016,10,4,2016-10-20,"OO","N429SW","4582","DSM","MSP","1446",1.00,"1548",-4.00,
2016,10,4,2016-10-20,"OO","N429SW","4582","MSP","DSM","1305",-5.00,"1421",7.00,
2016,10,4,2016-10-20,"OO","N161PQ","4800","DTW","DSM","0952",-4.00,"1041",-1.00,
2016,10,1,2016-10-10,"UA","N76269","558","ORD","DSM","0919",19.00,"1032",8.00,
2016,10,1,2016-10-10,"UA","N47414","981","ORD","DSM","1236",1.00,"1405",3.00,
2016,10,1,2016-10-10,"UA","N806UA","1251","DSM","DEN","1319",-11.00,"1408",-14.00,
2016,10,4,2016-10-13,"UA","N37413","426","DSM","ORD","1112",-8.00,"1241",-4.00,
2016,10,3,2016-10-12,"UA","N37419","981","ORD","DSM","1229",-6.00,"1413",11.00,
2016,10,3,2016-10-12,"UA","N848UA","1251","DSM","DEN","1404",34.00,"1449",27.00,
2016,10,3,2016-10-12,"UA","N37419","1663","DSM","ORD","1459",-1.00,"1621",-3.00,
2016,10,3,2016-10-12,"UA","N65832","1702","DEN","DSM","2014",24.00,"2236",5.00,
2016,10,7,2016-10-09,"UA","N826UA","1251","DSM","DEN","1324",-6.00,"1413",-9.00,
2016,10,1,2016-10-10,"UA","N68836","1702","DEN","DSM","1947",-3.00,"2223",-8.00,
2016,10,7,2016-10-09,"UA","N831UA","146","ORD","DSM","2012",27.00,"2118",10.00,
2016,10,7,2016-10-09,"UA","N826UA","243","DEN","DSM","0945",0.00,"1216",-22.00,
2016,10,7,2016-10-09,"UA","N425UA","368","DSM","ORD","0804",-12.00,"0911",-26.00,
2016,10,7,2016-10-09,"UA","N853UA","426","DSM","ORD","1120",0.00,"1246",2.00,
2016,10,7,2016-10-09,"UA","N853UA","558","ORD","DSM","0859",-1.00,"1016",-7.00,
2016,10,5,2016-10-07,"UA","N69816","68","DSM","DEN","0604",-1.00,"0652",-7.00,
2016,10,5,2016-10-07,"UA","N484UA","146","ORD","DSM","1940",-5.00,"2115",11.00,
2016,10,5,2016-10-07,"UA","N834UA","243","DEN","DSM","0938",-7.00,"1219",-19.00,
2016,10,5,2016-10-07,"UA","N833UA","368","DSM","ORD","0814",-2.00,"0919",-18.00,
2016,10,1,2016-10-10,"UA","N47414","1663","DSM","ORD","1500",0.00,"1612",-12.00,
2016,10,6,2016-10-08,"UA","N68836","68","DSM","DEN","0616",11.00,"0706",7.00,
2016,10,6,2016-10-08,"UA","N425UA","146","ORD","DSM","1937",6.00,"2044",-10.00,
2016,10,6,2016-10-08,"UA","N484UA","368","DSM","ORD","0810",-6.00,"0919",-18.00,
2016,10,4,2016-10-06,"UA","N67846","68","DSM","DEN","0601",-4.00,"0654",-5.00,
2016,10,4,2016-10-06,"UA","N833UA","146","ORD","DSM","2118",107.00,"2243",109.00,
2016,10,4,2016-10-06,"UA","N817UA","243","DEN","DSM","0945",0.00,"1219",-19.00,
2016,10,4,2016-10-06,"UA","N823UA","368","DSM","ORD","0808",-8.00,"0924",-13.00,
2016,10,4,2016-10-06,"UA","N37462","426","DSM","ORD","1111",-9.00,"1257",12.00,
2016,10,4,2016-10-06,"UA","N37462","558","ORD","DSM","0858",-2.00,"1020",-4.00,
2016,10,7,2016-10-09,"UA","N489UA","1702","DEN","DSM","2007",17.00,"2235",5.00,
2016,10,5,2016-10-07,"UA","N37419","981","ORD","DSM","1232",-3.00,"1358",-4.00,
2016,10,5,2016-10-07,"UA","N834UA","1251","DSM","DEN","1324",-6.00,"1411",-11.00,
2016,10,5,2016-10-07,"UA","N37419","1663","DSM","ORD","1451",-9.00,"1558",-26.00,
2016,10,5,2016-10-07,"UA","N68836","1702","DEN","DSM","1947",-3.00,"2212",-19.00,
2016,10,3,2016-10-05,"UA","N54241","426","DSM","ORD","1135",15.00,"1307",22.00,
2016,10,5,2016-10-07,"UA","N26215","426","DSM","ORD","1117",-3.00,"1328",43.00,
2016,10,5,2016-10-07,"UA","N26215","558","ORD","DSM","0858",-2.00,"1013",-11.00,
2016,10,4,2016-10-06,"UA","N817UA","1251","DSM","DEN","1325",-5.00,"1422",0.00,
2016,10,4,2016-10-06,"UA","N34460","1663","DSM","ORD","1457",-3.00,"1621",-3.00,
2016,10,4,2016-10-06,"UA","N69816","1702","DEN","DSM","1942",-8.00,"2216",-15.00,
2016,10,3,2016-10-05,"UA","N69816","68","DSM","DEN","0557",-8.00,"0658",-1.00,
2016,10,3,2016-10-05,"UA","N823UA","146","ORD","DSM","1914",-1.00,"2035",-3.00,
2016,10,3,2016-10-05,"UA","N855UA","243","DEN","DSM","0942",-3.00,"1208",-30.00,
2016,10,3,2016-10-05,"UA","N813UA","368","DSM","ORD","0809",-7.00,"0925",-12.00,
2016,10,3,2016-10-05,"UA","N54241","558","ORD","DSM","0847",-8.00,"0949",-29.00,
2016,10,3,2016-10-05,"UA","N12218","848","DSM","ORD","0513",-6.00,"0628",-21.00,
2016,10,3,2016-10-05,"UA","N804UA","981","ORD","DSM","1228",-7.00,"1400",-2.00,
2016,10,3,2016-10-05,"UA","N855UA","1251","DSM","DEN","1321",-9.00,"1410",-12.00,
2016,10,1,2016-10-03,"UA","N68807","68","DSM","DEN","0556",-9.00,"0641",-18.00,
2016,10,1,2016-10-03,"UA","N847UA","146","ORD","DSM","1912",-3.00,"2014",-24.00,
2016,10,1,2016-10-03,"UA","N842UA","243","DEN","DSM","1003",18.00,"1229",-9.00,
2016,10,1,2016-10-03,"UA","N493UA","368","DSM","ORD","0803",-13.00,"0919",-18.00,
2016,10,1,2016-10-03,"UA","N14228","426","DSM","ORD","1109",-8.00,"1228",-14.00,
2016,10,1,2016-10-03,"UA","N14228","558","ORD","DSM","0850",-5.00,"0955",-23.00,
2016,10,4,2016-10-06,"UA","N34460","981","ORD","DSM","1233",-2.00,"1400",-2.00,
2016,10,3,2016-10-05,"UA","N804UA","1663","DSM","ORD","1448",-7.00,"1627",2.00,
2016,10,3,2016-10-05,"UA","N67846","1702","DEN","DSM","2019",-8.00,"2247",-21.00,
2016,10,2,2016-10-04,"UA","N69829","68","DSM","DEN","0604",-1.00,"0656",-3.00,
2016,10,2,2016-10-04,"UA","N813UA","146","ORD","DSM","1914",-1.00,"2022",-16.00,
2016,10,2,2016-10-04,"UA","N815UA","243","DEN","DSM","0933",-12.00,"1204",-34.00,
2016,10,2,2016-10-04,"UA","N847UA","368","DSM","ORD","0806",-10.00,"0924",-13.00,
2016,10,2,2016-10-04,"UA","N18243","426","DSM","ORD","1108",-9.00,"1226",-16.00,
2016,10,2,2016-10-04,"UA","N18243","558","ORD","DSM","0852",-3.00,"1005",-13.00,
2016,10,1,2016-10-03,"UA","N842UA","1251","DSM","DEN","1322",-8.00,"1406",-16.00,
2016,10,4,2016-10-13,"UA","N850UA","1251","DSM","DEN","1320",-10.00,"1359",-23.00,
2016,10,4,2016-10-13,"UA","N39416","1663","DSM","ORD","1452",-8.00,"1612",-12.00,
2016,10,4,2016-10-13,"UA","N69818","1702","DEN","DSM","1950",0.00,"2230",-1.00,
2016,10,2,2016-10-11,"UA","N816UA","1251","DSM","DEN","1317",-13.00,"1401",-21.00,
2016,10,2,2016-10-11,"UA","N24729","1663","DSM","ORD","1453",-7.00,"1604",-20.00,
2016,10,2,2016-10-11,"UA","N63820","1702","DEN","DSM","1946",-4.00,"2219",-12.00,
2016,10,1,2016-10-10,"UA","N489UA","68","DSM","DEN","0605",0.00,"0647",-11.00,
2016,10,1,2016-10-10,"UA","N841UA","146","ORD","DSM","1931",0.00,"2057",3.00,
2016,10,1,2016-10-10,"UA","N806UA","243","DEN","DSM","0940",-5.00,"1219",-19.00,
2016,10,1,2016-10-10,"UA","N831UA","368","DSM","ORD","0810",-6.00,"0919",-18.00,
2016,10,1,2016-10-10,"UA","N76269","426","DSM","ORD","1116",-4.00,"1240",-5.00,
2016,10,7,2016-10-02,"UA","N12225","558","ORD","DSM","0855",0.00,"1013",-5.00,
2016,10,1,2016-10-03,"UA","N493UA","1663","DSM","ORD","1448",-7.00,"1611",-14.00,
2016,10,1,2016-10-03,"UA","N69829","1702","DEN","DSM","2020",-7.00,"2251",-17.00,
2016,10,7,2016-10-02,"UA","N63890","68","DSM","DEN","0557",-8.00,"0638",-21.00,
2016,10,7,2016-10-02,"UA","N493UA","146","ORD","DSM","2012",57.00,"2117",39.00,
2016,10,7,2016-10-02,"UA","N839UA","243","DEN","DSM","0931",-14.00,"1202",-36.00,
2016,10,7,2016-10-02,"UA","N823UA","368","DSM","ORD","0808",-8.00,"0926",-11.00,
2016,10,7,2016-10-02,"UA","N12225","426","DSM","ORD","1112",-5.00,"1236",-6.00,
2016,10,6,2016-10-01,"UA","N854UA","1251","DSM","DEN","1321",-9.00,"1359",-23.00,
2016,10,6,2016-10-01,"UA","N832UA","1663","DSM","ORD","1446",-9.00,"1630",5.00,
2016,10,6,2016-10-01,"UA","N63890","1702","DEN","DSM","1758",8.00,"2027",-11.00,
2016,10,7,2016-10-02,"UA","N839UA","1251","DSM","DEN","1325",-5.00,"1404",-18.00,
2016,10,7,2016-10-02,"UA","N68807","1702","DEN","DSM","2029",2.00,"2256",-12.00,
2016,10,3,2016-10-12,"UA","N844UA","368","DSM","ORD","0807",-9.00,"0920",-17.00,
2016,10,3,2016-10-12,"UA","N37287","426","DSM","ORD","1112",-8.00,"1356",71.00,
2016,10,3,2016-10-12,"UA","N37287","558","ORD","DSM","0854",-6.00,"1006",-18.00,
2016,10,6,2016-10-01,"WN","N360SW","1926","DSM","LAS","1130",0.00,"1228",-12.00,
2016,10,6,2016-10-01,"WN","N233LV","3544","DSM","STL","0910",0.00,"1009",-1.00,
2016,10,6,2016-10-01,"WN","N360SW","1926","STL","DSM","0938",-2.00,"1035",-10.00,
2016,10,6,2016-10-01,"WN","N463WN","3613","LAS","DSM","1710",-5.00,"2145",-20.00,
2016,10,7,2016-10-02,"WN","N943WN","2528","DSM","LAS","1128",-2.00,"1228",-12.00,
2016,10,7,2016-10-02,"WN","N463WN","1497","DSM","STL","0551",-9.00,"0646",-14.00,
2016,10,7,2016-10-02,"WN","N706SW","1930","DSM","STL","1753",8.00,"1853",8.00,
2016,10,7,2016-10-02,"WN","N706SW","1930","LAS","DSM","1224",-1.00,"1714",-1.00,
2016,10,7,2016-10-02,"WN","N421LV","135","STL","DSM","2241",56.00,"2331",41.00,
2016,10,7,2016-10-02,"WN","N943WN","2528","STL","DSM","1005",15.00,"1057",2.00,
2016,10,1,2016-10-03,"WN","N7701B","1930","LAS","DSM","1221",-4.00,"1653",-22.00,
2016,10,1,2016-10-03,"UA","N493UA","981","ORD","DSM","1237",2.00,"1345",-17.00,
2016,10,6,2016-10-01,"UA","N65832","68","DSM","DEN","0603",-2.00,"0639",-20.00,
2016,10,6,2016-10-01,"UA","N823UA","146","ORD","DSM","1920",-5.00,"2032",-16.00,
2016,10,6,2016-10-01,"UA","N854UA","243","DEN","DSM","0941",-4.00,"1225",-13.00,
2016,10,6,2016-10-01,"UA","N77261","426","DSM","ORD","1116",-7.00,"1235",-13.00,
2016,10,6,2016-10-01,"UA","N77261","558","ORD","DSM","0858",-3.00,"1018",-6.00,
2016,10,6,2016-10-01,"UA","N475UA","848","DSM","ORD","0513",-7.00,"0635",-15.00,
2016,10,6,2016-10-01,"UA","N832UA","981","ORD","DSM","1240",5.00,"1345",-17.00,
2016,10,1,2016-10-03,"WN","N283WN","2528","DSM","LAS","1129",-1.00,"1231",-9.00,
2016,10,1,2016-10-03,"WN","N421LV","1497","DSM","STL","0554",-6.00,"0649",-11.00,
2016,10,1,2016-10-03,"WN","N7701B","1930","DSM","STL","1742",-3.00,"1838",-7.00,
2016,10,1,2016-10-03,"WN","N723SW","135","STL","DSM","2142",-3.00,"2234",-16.00,
2016,10,1,2016-10-03,"WN","N283WN","2528","STL","DSM","0947",-3.00,"1046",-9.00,
2016,10,7,2016-10-30,"OO","N161PQ","4800","DTW","DSM","0956",0.00,"1046",4.00,
2016,10,7,2016-10-30,"OO","N127SY","5379","DSM","DEN","0952",231.00,"1054",230.00,
2016,10,7,2016-10-30,"OO","N743SK","5499","DSM","IAH","0525",-15.00,"0827",12.00,
2016,10,7,2016-10-30,"OO","N797SK","5950","ORD","DSM","1744",-6.00,"1854",-19.00,
2016,10,2,2016-10-04,"WN","N298WN","2528","DSM","LAS","1130",0.00,"1233",-7.00,
2016,10,2,2016-10-04,"WN","N723SW","1497","DSM","STL","0554",-6.00,"0655",-5.00,
2016,10,2,2016-10-04,"WN","N958WN","1930","DSM","STL","1735",-10.00,"1829",-16.00,
2016,10,2,2016-10-04,"WN","N958WN","1930","LAS","DSM","1226",1.00,"1656",-19.00,
2016,10,2,2016-10-04,"WN","N762SW","135","STL","DSM","2212",27.00,"2305",15.00,
2016,10,2,2016-10-04,"WN","N298WN","2528","STL","DSM","0942",-8.00,"1039",-16.00,
2016,10,3,2016-10-05,"WN","N569WN","2528","DSM","LAS","1124",-6.00,"1242",2.00,
2016,10,3,2016-10-05,"WN","N762SW","1497","DSM","STL","0611",11.00,"0711",11.00,
2016,10,3,2016-10-05,"WN","N407WN","1930","DSM","STL","1740",-5.00,"1832",-13.00,
2016,10,3,2016-10-05,"WN","N407WN","1930","LAS","DSM","1223",-2.00,"1654",-21.00,
2016,10,3,2016-10-05,"WN","N967WN","135","STL","DSM","2148",3.00,"2249",-1.00,
2016,10,3,2016-10-05,"WN","N569WN","2528","STL","DSM","0944",-6.00,"1043",-12.00,
2016,10,4,2016-10-06,"WN","N741SA","1930","LAS","DSM","1225",0.00,"1658",-17.00,
2016,10,4,2016-10-06,"WN","N7833A","2528","DSM","LAS","1129",-1.00,"1241",1.00,
2016,10,4,2016-10-06,"WN","N967WN","1497","DSM","STL","0555",-5.00,"0650",-10.00,
2016,10,4,2016-10-06,"WN","N741SA","1930","DSM","STL","1740",-5.00,"1835",-10.00,
2016,10,4,2016-10-06,"WN","N561WN","135","STL","DSM","2159",14.00,"2252",2.00,
2016,10,4,2016-10-06,"WN","N7833A","2528","STL","DSM","0944",-6.00,"1041",-14.00,
2016,10,7,2016-10-23,"UA","N820UA","146","ORD","DSM","2015",40.00,"2128",30.00,
2016,10,7,2016-10-23,"UA","N810UA","243","DEN","DSM","0938",-7.00,"1213",-25.00,
2016,10,7,2016-10-23,"UA","N809UA","368","DSM","ORD","0807",-9.00,"0917",-20.00,
2016,10,7,2016-10-23,"UA","N820UA","426","DSM","ORD","1114",-6.00,"1228",-16.00,
2016,10,7,2016-10-23,"UA","N820UA","558","ORD","DSM","0901",1.00,"1027",4.00,
2016,10,6,2016-10-08,"WN","N745SW","3613","LAS","DSM","1710",-5.00,"2146",-14.00,
2016,10,5,2016-10-07,"WN","N734SA","2528","DSM","LAS","1121",-9.00,"1222",-18.00,
2016,10,5,2016-10-07,"WN","N561WN","1497","DSM","STL","0557",-3.00,"0656",-4.00,
2016,10,5,2016-10-07,"WN","N7845A","1930","DSM","STL","1754",9.00,"1848",3.00,
2016,10,5,2016-10-07,"WN","N7845A","1930","LAS","DSM","1232",7.00,"1722",7.00,
2016,10,7,2016-10-09,"WN","N618WN","1930","LAS","DSM","1241",16.00,"1728",13.00,
2016,10,6,2016-10-08,"WN","N642WN","1926","STL","DSM","0940",0.00,"1040",-5.00,
2016,10,6,2016-10-08,"WN","N642WN","1926","DSM","LAS","1133",-2.00,"1237",-8.00,
2016,10,6,2016-10-08,"WN","N485WN","3544","DSM","STL","0908",-2.00,"1002",-8.00,
2016,10,7,2016-10-09,"WN","N7820L","2528","DSM","LAS","1124",-6.00,"1219",-21.00,
2016,10,7,2016-10-09,"WN","N745SW","1497","DSM","STL","0604",4.00,"0701",1.00,
2016,10,7,2016-10-09,"WN","N618WN","1930","DSM","STL","1757",12.00,"1853",8.00,
2016,10,5,2016-10-07,"WN","N485WN","135","STL","DSM","2138",-7.00,"2235",-15.00,
2016,10,5,2016-10-07,"WN","N734SA","2528","STL","DSM","0946",-4.00,"1040",-15.00,
2016,10,7,2016-10-09,"WN","N439WN","135","STL","DSM","2208",23.00,"2305",15.00,
2016,10,7,2016-10-09,"WN","N7820L","2528","STL","DSM","0943",-7.00,"1032",-23.00,
2016,10,1,2016-10-10,"WN","N475WN","2528","DSM","LAS","1138",8.00,"1244",4.00,
2016,10,1,2016-10-10,"WN","N439WN","1497","DSM","STL","0554",-6.00,"0645",-15.00,
2016,10,1,2016-10-10,"WN","N755SA","1930","DSM","STL","1744",-1.00,"1834",-11.00,
2016,10,1,2016-10-10,"WN","N755SA","1930","LAS","DSM","1224",-1.00,"1713",-2.00,
2016,10,7,2016-10-16,"UA","N839UA","1251","DSM","DEN","1325",-5.00,"1426",4.00,
2016,10,5,2016-10-14,"UA","N816UA","368","DSM","ORD","0813",-3.00,"0920",-17.00,
